date,price,누적투자금,기업가치,트래픽,버즈량(SNS),소비자 거래지수,소비자 거래건수,고용현황,입사자,퇴사자,선행종합지수(2015=100),선행종합지수 전월비(%),재고순환지표(전월차)(%p),경제심리지수(전월차)(p),기계류내수출하지수(선박제외)(전월비)(%),건설수주액(전월비)(%),수출입물가비율(전월비)(%),코스피(전월비)(%),장단기금리차(전월차)(%p),선행지수 순환변동치,〔순환변동치 전월차〕(p),선행지수 전년동월비(%),〔전년동월비 전월차〕(%p),동행종합지수(2015=100),동행종합지수 전월비(%),광공업생산지수(전월비)(%),서비스업생산지수(도소매업제외)(전월비)(%),건설기성액(전월비)(%),소매판매액지수(전월비)(%),내수출하지수(전월비)(%),수입액(전월비)(%),비농림어업취업자수(전월비)(%),동행지수 순환변동치,〔순환변동치 전월차〕(p),후행종합지수(2015=100),후행종합지수 전월비(%),생산자제품재고지수(전월비)(%),소비자물가지수변화율(서비스)(전월차)(%p),소비재수입액(전월비)(%),취업자수(전월비)(%),CP유통수익률(전월차)(%p),경제심리지수(원계열),경제심리지수(순환변동치),소비자물가지수(2020=100),생활물가지수,식품물가지수,상품,농축수산물,농산물,곡물,채소,과실,기타농산물,축산물,수산물,가공식품,신선식품,신선어개,신선채소,신선과실,신선식품제외,현재생활형편(전체),현재생활형편(여성),현재생활형편(40세미만),현재생활형편(40~50),현재생활형편(50~60),현재경기판단(전체),현재경기판단(여성),현재경기판단(40세미만),현재경기판단(40~50),현재경기판단(50~60),생활형편전망(전체),생활형편전망(여성),생활형편전망(40세미만),생활형편전망(40~50),생활형편전망(50~60),향후경기전망(전체),향후경기전망(여성),향후경기전망(40세미만),향후경기전망(40~50),향후경기전망(50~60),소비지출전망(전체),소비지출전망(여성),소비지출전망(40세미만),소비지출전망(40~50),소비지출전망(50~60),외식비지출전망(전체),외식비지출전망(여성),외식비지출전망(40세미만),외식비지출전망(40~50),외식비지출전망(50~60),소비자심리지수
2022-05-26,34900,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-27,34700,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-30,35600,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-31,34900,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-06-02,34500,102600000000,1020000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-03,35300,102600000000,1020000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-07,35300,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-08,38000,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-09,37000,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-10,37000,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-13,39000,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-14,35200,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-15,35000,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-16,39000,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-17,34300,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-20,35000,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-21,35000,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-22,35000,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-23,35000,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-24,34700,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-27,34000,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-28,33000,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-29,33000,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-06-30,33000,133000000000,1100000000000,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96
2022-07-01,33000,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-04,33000,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-05,33000,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-06,33000,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-07,33000,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-08,33000,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-11,33000,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-12,32500,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-13,32000,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-14,32000,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-15,31500,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-18,30000,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-19,29000,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-20,29000,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-21,29000,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-22,29200,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-25,29200,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
2022-07-26,29000,133000000000,1100000000000,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86
