date,price,kospi지수,누적투자금,기업가치,트래픽,버즈량(SNS),소비자 거래지수,소비자 거래건수,고용현황,입사자,퇴사자,선행종합지수(2015=100),선행종합지수 전월비(%),재고순환지표(전월차)(%p),경제심리지수(전월차)(p),기계류내수출하지수(선박제외)(전월비)(%),건설수주액(전월비)(%),수출입물가비율(전월비)(%),코스피(전월비)(%),장단기금리차(전월차)(%p),선행지수 순환변동치,〔순환변동치 전월차〕(p),선행지수 전년동월비(%),〔전년동월비 전월차〕(%p),동행종합지수(2015=100),동행종합지수 전월비(%),광공업생산지수(전월비)(%),서비스업생산지수(도소매업제외)(전월비)(%),건설기성액(전월비)(%),소매판매액지수(전월비)(%),내수출하지수(전월비)(%),수입액(전월비)(%),비농림어업취업자수(전월비)(%),동행지수 순환변동치,〔순환변동치 전월차〕(p).1,후행종합지수(2015=100),후행종합지수 전월비(%),생산자제품재고지수(전월비)(%),소비자물가지수변화율(서비스)(전월차)(%p),소비재수입액(전월비)(%),취업자수(전월비)(%),CP유통수익률(전월차)(%p),경제심리지수(원계열),경제심리지수(순환변동치),소비자물가지수(2020=100),생활물가지수,식품물가지수,상품,농축수산물,농산물,곡물,채소,과실,기타농산물,축산물,수산물,가공식품,신선식품,신선어개,신선채소,신선과실,신선식품제외,현재생활형편(전체),현재생활형편(여성),현재생활형편(40세미만),현재생활형편(40~50),현재생활형편(50~60),현재경기판단(전체),현재경기판단(여성),현재경기판단(40세미만),현재경기판단(40~50),현재경기판단(50~60),생활형편전망(전체),생활형편전망(여성),생활형편전망(40세미만),생활형편전망(40~50),생활형편전망(50~60),향후경기전망(전체),향후경기전망(여성),향후경기전망(40세미만),향후경기전망(40~50),향후경기전망(50~60),소비지출전망(전체),소비지출전망(여성),소비지출전망(40세미만),소비지출전망(40~50),소비지출전망(50~60),외식비지출전망(전체),외식비지출전망(여성),외식비지출전망(40세미만),외식비지출전망(40~50),외식비지출전망(50~60),소비자심리지수,전일대비kospi차이,kospi일일등락률(%),배당수익률(%),주가이익비율,주가자산비율,시가지수,고가지수,저가지수,거래량(천주),거래대금(백만원),상장시가총액(백만원),식료품업 코스피,유통업 코스피,운수창고업 코스피,보통휘발유,자동차용경유,Community_N,Community_P,News_N,News_P
2022-08-23,28000,2435.34,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,-27.16,-1.1,2.03,10.63,0.96,2449.31,2454.55,2431.83,471166,7560708,1919622194,3799.71,348.31,1792.27,1742.37,1842.27,0,0,1,0
2022-08-24,28000,2447.45,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,12.11,0.5,2.02,10.69,0.97,2446.18,2454.01,2430.69,423502,8119784,1928432688,3853.01,352.93,1808.38,1739.85,1839.79,0,0,1,0
2022-08-25,30500,2477.26,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,29.81,1.22,2,10.82,0.98,2459.79,2477.26,2455.32,426230,7286329,1951737898,3854.72,357.31,1852.68,1738.54,1838.6,0,0,1,0
2022-08-26,30600,2481.03,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,3.77,0.15,2,10.83,0.98,2489.14,2497.76,2476.75,520091,8628665,1955296364,3846.63,356.12,1855.61,1737.77,1838.58,0,0,0,1
2022-08-29,30200,2426.89,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,-54.14,-2.18,2.04,10.6,0.96,2432.06,2432.89,2417.01,448746,7891467,1913225190,3785.6,347.56,1787.49,1738.53,1840.79,0,0,0,1
2022-08-30,30200,2450.93,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,24.04,0.99,2.02,10.7,0.97,2441.21,2453.91,2433.48,336555,6826615,1932045596,3792.14,350.24,1778.92,1740.46,1845.33,0,0,0,1
2022-08-31,29500,2472.05,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,21.12,0.86,2,10.8,0.98,2433.47,2473.75,2426.14,436247,9562592,1948130001,3794.48,351.92,1805.18,1741.71,1847.37,0,1,0,1
2022-09-01,29900,2415.61,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,-56.44,-2.28,2.05,10.55,0.95,2443,2443.61,2415.61,580021,8452318,1904334718,3741.25,343.92,1755.23,1742.51,1850.3,0,0,1,0
2022-09-02,30500,2409.41,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,-6.2,-0.26,2.06,10.52,0.95,2427.7,2432.37,2402.67,391599,7214620,1899054383,3741.72,343.11,1746.03,1742.01,1850.7,1,0,1,0
2022-09-05,30500,2403.68,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,-5.73,-0.24,2.06,10.49,0.95,2410.07,2424.77,2392.63,354738,6277834,1893408648,3710.65,342.44,1707.55,1741.49,1851.27,1,0,0,1
2022-09-06,33500,2410.02,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,6.34,0.26,2.06,10.52,0.95,2409.72,2422.53,2399.26,294224,5476236,1898174386,3720.23,343.96,1694.49,1741.42,1851.76,0,0,1,0
2022-09-07,32800,2376.46,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,-33.56,-1.39,2.09,10.37,0.94,2395.66,2398.4,2365.35,378200,7530890,1872365971,3660.73,338.4,1649.07,1740.99,1852.57,0,0,0,1
2022-09-08,32800,2384.28,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,7.82,0.33,2.08,10.41,0.94,2393.27,2394.06,2379.06,423621,9208735,1879133852,3679.62,342,1657.58,1740.61,1853.89,0,1,0,1
2022-09-13,38000,2449.54,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,65.26,2.74,2.02,10.7,0.97,2418.59,2453.95,2418.59,367103,9165153,1930515175,3735.91,347.31,1725.1,1740.54,1857.38,0,0,0,1
2022-09-14,37700,2411.42,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,-38.12,-1.56,2.05,10.53,0.95,2390.47,2418.42,2381.5,461508,7625505,1900212543,3699.99,342.01,1708.07,1740.38,1858.63,0,0,0,1
2022-09-15,36800,2401.83,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,-9.59,-0.4,2.06,10.49,0.95,2416.01,2421.63,2401.83,424111,7432764,1892386625,3686.04,341.54,1718.64,1740.34,1860.41,,,,
2022-09-16,37000,2382.78,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,-19.05,-0.79,2.08,10.24,0.92,2387.56,2395.1,2371.11,440799,8690464,1877514132,3700.88,337.63,1711.53,1739.33,1860.74,,,,
2022-09-19,37000,2355.66,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,-27.12,-1.14,2.1,10.13,0.91,2388.73,2389.85,2352.76,403937,6885919,1856704766,3689.57,334.96,1659.69,1735.73,1858.61,0,0,1,0
2022-09-20,35000,2367.85,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,12.19,0.52,2.09,10.18,0.92,2373.64,2382.52,2359.84,419340,7013236,1865526657,3777.02,339.98,1701.21,1731.92,1855.12,,,,
2022-09-21,35000,2347.21,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,-20.64,-0.87,2.11,10.09,0.91,2351.54,2360.27,2341.79,378165,6269073,1849097413,3785.81,338.58,1718.88,1728.37,1852.35,0,0,0,1
2022-09-22,35000,2332.31,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,-14.9,-0.63,2.12,10.03,0.9,2319.7,2335.11,2309.1,446820,7413267,1837164890,3849.85,337.21,1690.18,1724.95,1849.76,0,0,0,1
2022-09-23,35500,2290,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,-42.31,-1.81,2.16,9.84,0.89,2331.33,2334.06,2285.71,446461,7416796,1804499960,3794.28,329.23,1622.41,1721.16,1847.31,0,0,1,0
2022-09-26,34500,2220.94,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,-69.06,-3.02,2.23,9.55,0.86,2260.8,2260.8,2215.36,621995,9461818,1750077524,3699.05,318.44,1550.16,1711.53,1841,0,0,0,1
2022-09-27,33500,2223.86,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,2.92,0.13,2.23,9.56,0.86,2224.39,2227.35,2197.9,487940,8005557,1752262101,3804.89,323.22,1601.56,1705.43,1836.98,0,0,1,0
2022-09-28,33700,2169.29,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,-54.57,-2.45,2.28,9.32,0.84,2206.15,2223.56,2151.6,596136,9208350,1709335980,3731.87,316.14,1559.58,1698.78,1832.33,,,,
2022-09-29,31800,2170.93,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,1.64,0.08,2.28,9.33,0.84,2197.75,2210.61,2170.14,508501,7240707,1710780971,3723.3,317.45,1527.93,1693.28,1828.79,0,0,1,0
2022-09-30,31800,2155.49,1.610169492,1.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.3,108.93,111.01,115.58,111.67,118.99,121.09,93.93,138.67,118.15,111.83,121.96,104.93,111.42,123.12,104.7,138.77,118.55,108.31,85,83,91,84,84,50,49,54,46,45,86,87,92,84,86,62,63,65,54,57,109,114,122,114,103,92,94,105,96,86,91,-15.44,-0.71,2.3,9.26,0.83,2161.11,2177.2,2134.77,950270,7923751,1698450563,3688.26,312.22,1506.93,1688.3,1826.08,0,0,0,1
