date,price,전일 주가,일일등락률,kospi지수,kospi등락률(%),kospi대비 주가,주가하락세,누적투자금,기업가치,트래픽,버즈량(SNS),소비자 거래지수,소비자 거래건수,고용현황,입사자,퇴사자,선행종합지수(2015=100),선행종합지수 전월비(%),재고순환지표(전월차)(%p),경제심리지수(전월차)(p),기계류내수출하지수(선박제외)(전월비)(%),건설수주액(전월비)(%),수출입물가비율(전월비)(%),코스피(전월비)(%),장단기금리차(전월차)(%p),선행지수 순환변동치,〔순환변동치 전월차〕(p),선행지수 전년동월비(%),〔전년동월비 전월차〕(%p),동행종합지수(2015=100),동행종합지수 전월비(%),광공업생산지수(전월비)(%),서비스업생산지수(도소매업제외)(전월비)(%),건설기성액(전월비)(%),소매판매액지수(전월비)(%),내수출하지수(전월비)(%),수입액(전월비)(%),비농림어업취업자수(전월비)(%),동행지수 순환변동치,〔순환변동치 전월차〕(p).1,후행종합지수(2015=100),후행종합지수 전월비(%),생산자제품재고지수(전월비)(%),소비자물가지수변화율(서비스)(전월차)(%p),소비재수입액(전월비)(%),취업자수(전월비)(%),CP유통수익률(전월차)(%p),경제심리지수(원계열),경제심리지수(순환변동치),소비자물가지수(2020=100),생활물가지수,식품물가지수,상품,농축수산물,농산물,곡물,채소,과실,기타농산물,축산물,수산물,가공식품,신선식품,신선어개,신선채소,신선과실,신선식품제외,현재생활형편(전체),현재생활형편(여성),현재생활형편(40세미만),현재생활형편(40~50),현재생활형편(50~60),현재경기판단(전체),현재경기판단(여성),현재경기판단(40세미만),현재경기판단(40~50),현재경기판단(50~60),생활형편전망(전체),생활형편전망(여성),생활형편전망(40세미만),생활형편전망(40~50),생활형편전망(50~60),향후경기전망(전체),향후경기전망(여성),향후경기전망(40세미만),향후경기전망(40~50),향후경기전망(50~60),소비지출전망(전체),소비지출전망(여성),소비지출전망(40세미만),소비지출전망(40~50),소비지출전망(50~60),외식비지출전망(전체),외식비지출전망(여성),외식비지출전망(40세미만),외식비지출전망(40~50),외식비지출전망(50~60),소비자심리지수,현재지수,대비,등락률(%),배당수익률(%),주가이익비율,주가자산비율,시가지수,고가지수,저가지수,거래량(천주),거래대금(백만원),상장시가총액(백만원),식료품업 코스피,유통업 코스피,운수창고업 코스피,보통휘발유,자동차용경유,Community_N,Community_P,News_N,News_P
2022-08-01,30000,30000,0,2452.25,0.03,0.03,1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2452.25,0.75,0.03,2.02,10.69,0.97,2444.05,2461.4,2437.13,487160,7509598,1932452046,3691.87,346.83,1864.11,1889.82,1976.46,,,,
2022-08-02,29000,30000,-3.333333333,2439.62,-0.52,2.813333333,1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2439.62,-12.63,-0.52,2.03,10.64,0.96,2451,2451.07,2428.76,549924,7266264,1922819214,3713.82,344.88,1853.05,1881.75,1969.64,0,0,1,0
2022-08-03,29000,29000,0,2461.45,0.89,0.89,1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2461.45,21.83,0.89,2.01,10.74,0.97,2438.56,2461.45,2433.12,475302,6751539,1939571960,3760.05,345.72,1863.82,1874.05,1963.18,0,0,1,0
2022-08-04,29000,29000,0,2473.11,0.47,0.47,1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2473.11,11.66,0.47,2.01,10.79,0.98,2478.44,2478.95,2465.32,399965,7506315,1948549233,3718.46,346.4,1898.46,1866.41,1956.93,0,0,1,0
2022-08-05,29000,29000,0,2490.8,0.72,0.72,1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2490.8,17.69,0.72,1.99,10.87,0.98,2481.43,2497.58,2480.05,409776,7561092,1962992758,3748.38,347.46,1896.21,1859.17,1950.56,0,0,1,0
2022-08-08,29000,29000,0,2493.1,0.09,0.09,1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2493.1,2.3,0.09,1.99,10.88,0.99,2481.17,2494,2477.76,418234,7613758,1964010918,3809.02,351.79,1870.9,1842.61,1935.96,,,,
2022-08-09,29000,29000,0,2503.46,0.42,0.42,1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2503.46,10.36,0.42,1.98,10.93,0.99,2493.57,2506.49,2481.36,454364,8940803,1971839855,3933.52,354.43,1885.41,1834.04,1928.2,0,0,1,0
2022-08-10,29000,29000,0,2480.88,-0.9,-0.9,0,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2480.88,-22.58,-0.9,2,10.83,0.98,2493.7,2494.15,2478.21,479467,9029482,1953610456,3918.82,353.49,1878.94,1825.12,1920.46,0,0,1,0
2022-08-11,29000,29000,0,2523.78,1.73,1.73,1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2523.78,42.9,1.73,1.96,11.02,1,2507.74,2523.78,2506.41,505246,9710840,1986815489,3919.95,356.71,1912.4,1815.48,1911.58,0,0,0,1
2022-08-12,29000,29000,0,2527.94,0.16,0.16,1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2527.94,4.16,0.16,1.96,11.04,1,2519.66,2533.2,2514.31,445547,8028577,1990518588,3899.17,358.53,1909.56,1805.86,1902.96,,,,
2022-08-16,30000,29000,3.448275862,2533.52,0.22,-3.228275862,0,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2533.52,5.58,0.22,1.96,11.06,1,2543.05,2546.35,2532.2,398335,8064107,1995548135,3903.73,357.43,1902.49,1781.36,1880.12,0,0,1,0
2022-08-17,30000,30000,0,2516.47,-0.67,-0.67,0,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2516.47,-17.05,-0.67,1.97,10.99,0.99,2536.57,2543.15,2512.01,418053,7153680,1982238266,3897.67,356,1903.72,1771.95,1870.89,0,0,1,0
2022-08-18,29100,30000,-3,2508.05,-0.33,2.67,1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2508.05,-8.42,-0.33,1.98,10.95,0.99,2499.3,2515.37,2488.09,381628,7105985,1976095948,3934.76,355.07,1878.09,1764.38,1863.53,0,0,1,0
2022-08-19,28000,29100,-3.780068729,2492.69,-0.61,3.170068729,1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2492.69,-15.36,-0.61,1.99,10.88,0.99,2510.72,2510.72,2492.69,459835,7138648,1963842895,3933.79,354.45,1856.85,1757.86,1857.23,0,0,1,0
2022-08-22,28000,28000,0,2462.5,-1.21,-1.21,0,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2462.5,-30.19,-1.21,2.01,10.75,0.97,2467.38,2475.77,2457.08,422552,6108019,1940547399,3893.97,353.24,1825.57,1746.84,1846.57,0,0,0,1
2022-08-23,28000,28000,0,2435.34,-1.1,-1.1,0,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2435.34,-27.16,-1.1,2.03,10.63,0.96,2449.31,2454.55,2431.83,471166,7560708,1919622194,3799.71,348.31,1792.27,1742.37,1842.27,0,0,1,0
2022-08-24,28000,28000,0,2447.45,0.5,0.5,1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2447.45,12.11,0.5,2.02,10.69,0.97,2446.18,2454.01,2430.69,423502,8119784,1928432688,3853.01,352.93,1808.38,1739.85,1839.79,0,0,1,0
2022-08-25,30500,28000,8.928571429,2477.26,1.22,-7.708571429,0,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2477.26,29.81,1.22,2,10.82,0.98,2459.79,2477.26,2455.32,426230,7286329,1951737898,3854.72,357.31,1852.68,1738.54,1838.6,0,0,1,0
2022-08-26,30600,30500,0.3278688525,2481.03,0.15,-0.1778688525,0,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2481.03,3.77,0.15,2,10.83,0.98,2489.14,2497.76,2476.75,520091,8628665,1955296364,3846.63,356.12,1855.61,1737.77,1838.58,0,0,0,1
2022-08-29,30200,30600,-1.307189542,2426.89,-2.18,-0.8728104575,0,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2426.89,-54.14,-2.18,2.04,10.6,0.96,2432.06,2432.89,2417.01,448746,7891467,1913225190,3785.6,347.56,1787.49,1738.53,1840.79,0,0,0,1
2022-08-30,30200,30200,0,2450.93,0.99,0.99,1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2450.93,24.04,0.99,2.02,10.7,0.97,2441.21,2453.91,2433.48,336555,6826615,1932045596,3792.14,350.24,1778.92,1740.46,1845.33,0,0,0,1
2022-08-31,29500,30200,-2.317880795,2472.05,0.86,3.177880795,1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2472.05,21.12,0.86,2,10.8,0.98,2433.47,2473.75,2426.14,436247,9562592,1948130001,3794.48,351.92,1805.18,1741.71,1847.37,0,1,0,1
